time,download
1659352884.0,336.00
1659352914.0,144.00
1659353046.0,852.00
1659353214.0,144.00
1659353286.0,852.00
1659353526.0,852.00
1659353766.0,852.00
1659353814.0,144.00
1659353910.0,288.00
1659354006.0,852.00
1659354030.0,144.00
1659354036.0,144.00
1659354084.0,672.00
1659354090.0,0.98
1659354096.0,480.00
1659354108.0,672.00
1659354150.0,288.00
1659354210.0,288.00
1659354246.0,852.00
1659354276.0,288.00
1659354330.0,144.00
1659354342.0,336.00
1659354366.0,144.00
1659354372.0,672.00
1659354378.0,336.00
1659354390.0,336.00
1659354396.0,336.00
1659354450.0,144.00
1659354486.0,852.00
1659354510.0,144.00
1659354570.0,144.00
1659354606.0,640.00
1659354654.0,336.00
1659354660.0,672.00
1659354666.0,336.00
1659354678.0,672.00
1659354684.0,336.00
1659354690.0,480.00
1659354696.0,336.00
1659354702.0,336.00
1659354708.0,336.00
1659354726.0,852.00
1659354750.0,288.00
1659354810.0,144.00
1659354870.0,144.00
1659354930.0,144.00
1659354948.0,336.00
1659354966.0,852.00
1659354972.0,144.00
1659354984.0,336.00
1659354990.0,672.00
1659354996.0,1.12
1659355008.0,336.00
1659355026.0,128.00
1659355050.0,288.00
1659355158.0,336.00
1659355296.0,336.00
1659355308.0,336.00
1659355320.0,336.00
1659355356.0,336.00
1659355404.0,320.00
1659355536.0,336.00
1659355698.0,336.00
1659355728.0,28.50
1659355734.0,56.20
1659355800.0,0.98
1659355938.0,336.00
1659355956.0,336.00
1659356004.0,144.00
1659356064.0,144.00
1659356094.0,336.00
1659356124.0,144.00
1659356154.0,336.00
1659356184.0,144.00
1659356244.0,144.00
1659356304.0,144.00
1659356316.0,144.00
1659356364.0,144.00
1659356424.0,144.00
1659356436.0,480.00
1659356544.0,144.00
1659356556.0,144.00
1659356604.0,144.00
1659356616.0,144.00
1659356664.0,144.00
1659356724.0,144.00
1659356736.0,336.00
1659356766.0,144.00
1659356790.0,144.00
1659356844.0,144.00
1659356904.0,144.00
1659356916.0,144.00
1659356964.0,144.00
1659356976.0,144.00
1659357024.0,144.00
1659357036.0,336.00
1659357090.0,144.00
1659357096.0,144.00
1659357144.0,144.00
1659357216.0,144.00
1659357276.0,144.00
1659357336.0,144.00
1659357366.0,640.00
1659357396.0,144.00
1659357528.0,144.00
1659357588.0,144.00
1659357636.0,336.00
1659357648.0,288.00
1659357786.0,2.39
1659357828.0,144.00
1659357942.0,336.00
1659357948.0,288.00
1659357954.0,336.00
1659357960.0,0.98
1659357966.0,0.98
1659357978.0,0.98
1659357984.0,672.00
1659357990.0,0.98
1659357996.0,672.00
1659358002.0,0.98
1659358008.0,672.00
1659358014.0,1.64
1659358020.0,336.00
1659358026.0,5.30
1659358032.0,1.26
1659358038.0,336.00
1659358068.0,144.00
1659358248.0,288.00
1659358254.0,336.00
1659358260.0,336.00
1659358266.0,672.00
1659358272.0,336.00
1659358278.0,336.00
1659358284.0,0.98
1659358290.0,672.00
1659358296.0,0.98
1659358302.0,0.98
1659358308.0,672.00
1659358314.0,0.98
1659358320.0,1.16
1659358338.0,672.00
1659358368.0,144.00
1659358428.0,144.00
1659358488.0,144.00
1659358548.0,432.00
1659358554.0,336.00
1659358560.0,1.49
1659358566.0,672.00
1659358578.0,480.00
1659358584.0,672.00
