time,download
1659355236.0,29.80
1659355260.0,1.82
1659355272.0,240.00
1659355278.0,160.00
1659355296.0,144.00
1659355302.0,144.00
1659355308.0,18.40
1659355326.0,320.00
1659355350.0,144.00
1659355362.0,1.99
1659355368.0,332.00
1659355386.0,21.00
1659355410.0,13.40
1659355416.0,27.10
1659355422.0,31.00
1659355452.0,240.00
1659355470.0,5.76
1659355476.0,352.00
1659355500.0,416.00
1659355512.0,2.25
1659355524.0,144.00
1659355530.0,1.44
1659355536.0,20.70
1659355560.0,672.00
1659355566.0,672.00
1659355572.0,336.00
1659355578.0,336.00
1659355584.0,0.98
1659355590.0,336.00
1659355596.0,672.00
1659355602.0,624.00
1659355614.0,31.50
1659355632.0,31.10
1659355638.0,1.82
1659355650.0,11.40
1659355662.0,1.41
1659355668.0,476.00
1659355686.0,656.00
1659355692.0,16.90
1659355710.0,592.00
1659355716.0,1.83
1659355728.0,208.00
1659355764.0,21.50
1659355770.0,144.00
1659355776.0,2.20
1659355788.0,3.43
1659355830.0,504.00
1659355836.0,1.83
1659355866.0,336.00
1659355890.0,2.41
1659355896.0,1.83
1659355902.0,4.04
1659355908.0,832.00
1659355914.0,21.80
1659355926.0,336.00
1659355932.0,19.20
1659355938.0,160.00
1659355950.0,10.30
1659355956.0,1.83
1659355962.0,1.38
1659355968.0,368.00
1659355974.0,416.00
1659355980.0,208.00
1659355986.0,656.00
1659355992.0,608.00
1659355998.0,368.00
1659356004.0,208.00
1659356010.0,800.00
1659356016.0,4.24
1659356028.0,416.00
1659356040.0,2.19
1659356052.0,416.00
1659356070.0,144.00
1659356082.0,1.21
1659356088.0,208.00
1659356112.0,240.00
1659356118.0,19.70
1659356124.0,560.00
1659356130.0,144.00
1659356142.0,144.00
1659356160.0,336.00
1659356166.0,1.62
1659356184.0,336.00
1659356190.0,816.00
1659356196.0,480.00
1659356202.0,52.00
1659356208.0,672.00
1659356214.0,336.00
1659356220.0,336.00
1659356226.0,336.00
1659356238.0,336.00
1659356250.0,144.00
1659356268.0,540.00
1659356274.0,144.00
1659356280.0,1.02
1659356286.0,448.00
1659356292.0,26.40
1659356310.0,13.50
1659356328.0,144.00
1659356358.0,720.00
1659356418.0,1.62
1659356424.0,144.00
1659356430.0,928.00
1659356442.0,25.90
1659356454.0,336.00
1659356472.0,336.00
1659356484.0,672.00
1659356490.0,0.98
1659356496.0,992.00
1659356502.0,640.00
1659356514.0,672.00
1659356532.0,336.00
1659356538.0,336.00
1659356544.0,1.99
1659356568.0,2.10
1659356586.0,10.60
1659356610.0,448.00
1659356628.0,752.00
1659356634.0,608.00
1659356664.0,304.00
1659356670.0,20.10
1659356694.0,1.99
1659356700.0,412.00
1659356712.0,240.00
1659356724.0,144.00
1659356730.0,412.00
1659356796.0,8.55
1659356802.0,1.85
1659356814.0,208.00
1659356820.0,525.00
1659356826.0,181.00
1659356838.0,43.60
1659356844.0,548.00
1659356874.0,608.00
1659356880.0,1.23
1659356886.0,3.94
1659356892.0,304.00
1659356898.0,57.00
1659356904.0,304.00
1659356910.0,13.40
1659356916.0,608.00
1659356922.0,3.67
1659356928.0,304.00
1659356934.0,304.00
1659356940.0,608.00
1659356946.0,2.38
1659356952.0,976.00
1659356958.0,608.00
1659356964.0,608.00
1659356970.0,12.90
1659356976.0,3.11
1659356982.0,2.42
1659356988.0,3.87
1659356994.0,3.55
1659357000.0,3.75
1659357006.0,3.55
1659357012.0,4.11
1659357018.0,5.62
1659357024.0,2.98
1659357030.0,4.11
1659357036.0,4.31
1659357042.0,5.40
1659357048.0,4.31
1659357054.0,5.57
1659357060.0,15.70
1659357066.0,7.72
1659357072.0,9.00
1659357078.0,11.70
1659357084.0,10.30
1659357090.0,10.10
1659357096.0,12.50
1659357102.0,13.00
1659357108.0,11.60
1659357114.0,7.69
1659357120.0,8.60
1659357126.0,11.40
1659357132.0,7.89
1659357138.0,11.50
1659357144.0,38.90
1659357150.0,6.75
1659357156.0,9.40
1659357162.0,5.27
1659357168.0,1.74
1659357174.0,724.00
1659357180.0,122.00
1659357186.0,2.18
1659357192.0,1.03
1659357198.0,2.36
1659357204.0,1.74
1659357210.0,15.00
1659357216.0,1.74
1659357222.0,3.68
1659357228.0,332.00
1659357246.0,2.43
1659357252.0,240.00
1659357258.0,144.00
1659357264.0,332.00
1659357270.0,208.00
1659357282.0,2.18
1659357288.0,332.00
1659357294.0,332.00
1659357306.0,332.00
1659357312.0,208.00
1659357318.0,144.00
1659357336.0,332.00
1659357342.0,2.06
1659357348.0,31.30
1659357360.0,208.00
1659357372.0,1.79
1659357378.0,144.00
1659357396.0,8.63
1659357402.0,2.86
1659357432.0,77.40
1659357438.0,1.97
1659357444.0,1.22
1659357450.0,12.80
1659357456.0,416.00
1659357462.0,3.88
1659357468.0,2.23
1659357474.0,4.22
1659357480.0,416.00
1659357486.0,14.40
1659357492.0,956.00
1659357498.0,24.10
1659357504.0,416.00
1659357510.0,864.00
1659357516.0,208.00
1659357528.0,332.00
1659357540.0,208.00
1659357546.0,148.00
1659357558.0,144.00
1659357570.0,304.00
1659357582.0,208.00
1659357594.0,2.14
1659357600.0,2.07
1659357606.0,1.38
1659357618.0,144.00
1659357624.0,1.96
1659357630.0,208.00
1659357636.0,208.00
1659357648.0,720.00
1659357660.0,59.50
1659357666.0,860.00
1659357672.0,88.80
1659357678.0,1.89
1659357684.0,304.00
1659357696.0,19.20
1659357702.0,332.00
1659357720.0,24.20
1659357750.0,3.20
1659357762.0,208.00
1659357768.0,576.00
1659357774.0,1.87
1659357786.0,448.00
1659357810.0,208.00
1659357852.0,208.00
1659357858.0,144.00
1659357876.0,28.60
1659357882.0,23.20
1659357900.0,208.00
1659357912.0,500.00
1659357924.0,360.00
1659357930.0,976.00
1659357936.0,336.00
1659357942.0,208.00
1659357948.0,9.31
1659357954.0,565.00
1659357960.0,54.10
1659357978.0,144.00
1659357990.0,24.90
1659358002.0,20.20
1659358020.0,67.00
1659358026.0,20.50
1659358032.0,240.00
1659358080.0,208.00
1659358086.0,448.00
1659358098.0,160.00
1659358110.0,29.40
1659358122.0,23.20
1659358128.0,20.70
1659358152.0,2.89
1659358170.0,85.70
1659358230.0,832.00
1659358260.0,1.37
1659358278.0,1.77
1659358296.0,2.38
1659358302.0,43.70
1659358308.0,15.10
1659358320.0,31.10
1659358350.0,208.00
1659358356.0,208.00
1659358362.0,55.80
1659358386.0,7.84
1659358392.0,187.00
1659358398.0,420.00
1659358404.0,32.30
1659358428.0,1.79
1659358440.0,208.00
1659358482.0,304.00
1659358494.0,5.35
1659358524.0,144.00
1659358530.0,1.99
1659358548.0,8.91
1659358602.0,17.90
1659358632.0,1.10
1659358638.0,1.25
1659358656.0,2.44
1659358680.0,1.65
1659358686.0,448.00
1659358698.0,212.00
1659358722.0,190.00
1659358728.0,86.60
1659358734.0,416.00
1659358740.0,22.60
1659358752.0,672.00
1659358758.0,1.86
1659358782.0,23.30
1659358806.0,2.23
1659358812.0,456.00
1659358818.0,1.86
1659358830.0,1.99
1659358848.0,720.00
1659358878.0,1.86
1659358902.0,208.00
1659358920.0,416.00
1659358932.0,20.60
1659358938.0,1.86
1659358956.0,1.79
1659358974.0,20.50
1659358986.0,448.00
1659358992.0,208.00
1659358998.0,1.86
1659359010.0,2.71
1659359022.0,18.40
1659359058.0,1.62
1659359082.0,27.20
1659359118.0,144.00
1659359124.0,144.00
1659359148.0,1.63
1659359166.0,336.00
1659359172.0,1.52
1659359178.0,816.00
1659359184.0,2.29
1659359202.0,672.00
1659359208.0,7.18
1659359214.0,336.00
1659359226.0,336.00
1659359232.0,336.00
1659359244.0,608.00
1659359262.0,208.00
1659359286.0,12.90
1659359304.0,11.00
1659359310.0,2.75
1659359328.0,332.00
1659359334.0,1.79
1659359352.0,208.00
1659359358.0,2.65
1659359370.0,1.32
1659359394.0,2.07
1659359400.0,624.00
1659359436.0,160.00
1659359442.0,368.00
1659359460.0,25.50
1659359466.0,160.00
1659359472.0,160.00
1659359478.0,208.00
1659359484.0,2.65
1659359496.0,1.80
1659359502.0,1.14
1659359508.0,336.00
1659359514.0,336.00
1659359526.0,58.70
1659359532.0,160.00
1659359574.0,2.27
1659359586.0,2.30
1659359610.0,21.60
1659359622.0,208.00
1659359628.0,332.00
1659359640.0,3.95
1659359646.0,956.00
1659359670.0,34.80
1659359676.0,50.20
1659359682.0,416.00
1659359688.0,44.60
1659359694.0,5.38
1659359700.0,1361.92
1659359706.0,1361.92
1659359712.0,1239.04
1659359718.0,12.80
1659359724.0,7.17
1659359730.0,2.44
1659359736.0,2.84
1659359742.0,44.80
1659359748.0,512.00
1659359754.0,208.00
1659359760.0,752.00
1659359766.0,10342.40
1659359772.0,36.10
1659359778.0,20582.40
1659359784.0,22016.00
1659359790.0,2713.60
1659359796.0,210.00
1659359802.0,210.00
1659359814.0,3.18
1659359820.0,672.00
1659359826.0,816.00
1659359832.0,336.00
1659359844.0,1.86
1659359850.0,416.00
1659359856.0,832.00
1659359862.0,1.87
1659359868.0,49.10
1659359874.0,3317.76
1659359880.0,3.71
1659359892.0,44.10
1659359898.0,2457.60
1659359904.0,4.37
1659359916.0,356.00
1659359922.0,132.00
1659359928.0,78.70
1659359934.0,547.00
1659359946.0,3.03
1659359952.0,605.00
1659359958.0,3.36
1659359964.0,17.50
1659359970.0,13.60
1659359976.0,208.00
1659359982.0,66.90
1659359988.0,156.00
1659359994.0,7.64
1659360000.0,10.00
1659360006.0,127.00
1659360012.0,1.83
1659360018.0,3.04
1659360024.0,1.86
1659360054.0,563.00
1659360060.0,269.00
1659360066.0,137.00
1659360072.0,336.00
1659360078.0,1843.20
1659360084.0,4577.28
1659360090.0,20377.60
1659360096.0,16486.40
1659360102.0,23449.60
1659360108.0,23756.80
1659360114.0,22425.60
1659360120.0,11673.60
1659360126.0,16486.40
1659360132.0,21606.40
1659360138.0,19456.00
1659360144.0,22937.60
1659360150.0,25907.20
1659360156.0,22937.60
1659360162.0,16486.40
1659360168.0,23040.00
1659360174.0,24576.00
1659360180.0,22425.60
1659360186.0,22118.40
1659360192.0,9953.28
1659360198.0,23654.40
1659360204.0,17612.80
1659360210.0,23040.00
1659360216.0,24576.00
1659360222.0,22425.60
1659360228.0,26009.60
1659360234.0,26521.60
1659360240.0,23244.80
1659360246.0,22630.40
1659360252.0,21299.20
1659360258.0,12492.80
1659360264.0,4.46
1659360276.0,144.00
1659360282.0,208.00
1659360294.0,17.50
1659360306.0,18.40
1659360312.0,144.00
1659360324.0,1.86
1659360354.0,176.00
1659360366.0,20.80
1659360384.0,1.86
1659360390.0,1.99
1659360426.0,9.93
1659360444.0,1.86
1659360486.0,448.00
1659360504.0,1.86
1659360516.0,260.00
1659360522.0,54.60
1659360528.0,798.00
1659360534.0,414.00
1659360540.0,2.00
1659360546.0,8.98
1659360558.0,936.00
1659360564.0,2.08
1659360570.0,1116.16
1659360576.0,40.30
1659360582.0,608.00
1659360594.0,496.00
1659360600.0,852.00
1659360612.0,2324.48
1659360642.0,1.87
1659360648.0,144.00
1659360660.0,17305.60
1659360666.0,48.10
1659360672.0,9799.68
1659360678.0,17.30
1659360684.0,20377.60
1659360690.0,208.00
1659360696.0,416.00
1659360702.0,6748.16
1659360708.0,12390.40
1659360714.0,18841.60
1659360720.0,11776.00
1659360726.0,19.60
1659360732.0,2519.04
1659360750.0,7.16
1659360756.0,37.30
1659360762.0,3061.76
1659360768.0,2.39
1659360774.0,6359.04
1659360780.0,1.54
1659360786.0,5.77
1659360792.0,4.43
1659360798.0,1.23
1659360804.0,17.30
1659360810.0,11.30
1659360816.0,17.00
1659360822.0,1.29
1659360834.0,512.00
1659360840.0,13.20
1659360846.0,22.80
1659360852.0,1.70
1659360858.0,720.00
1659360870.0,12.70
1659360876.0,7.80
1659360882.0,136.00
1659360888.0,160.00
1659360894.0,643.00
1659360906.0,780.00
1659360912.0,28.30
1659360918.0,1658.88
1659360924.0,14848.00
1659360930.0,6952.96
1659360936.0,850.00
1659360948.0,30.00
1659360954.0,1.81
1659360960.0,157.00
1659360966.0,1.00
1659360972.0,2.38
1659360978.0,3.20
1659360984.0,21.50
1659360990.0,12.00
1659360996.0,1249.28
1659361002.0,689.00
1659361008.0,56.10
1659361014.0,57.90
1659361020.0,1.79
1659361026.0,32.60
1659361032.0,1740.80
1659361038.0,27.70
1659361044.0,1679.36
1659361050.0,966.00
1659361056.0,11.10
1659361062.0,1.94
1659361068.0,416.00
1659361080.0,208.00
1659361086.0,11.40
1659361092.0,1.41
1659361110.0,288.00
1659361116.0,2.97
1659361122.0,1.00
1659361128.0,66.40
1659361134.0,720.00
1659361140.0,208.00
1659361170.0,3.11
1659361182.0,1.00
1659361194.0,27.90
1659361200.0,1.00
1659361212.0,424.00
1659361218.0,208.00
1659361230.0,144.00
1659361242.0,632.00
1659361248.0,1.21
1659361254.0,208.00
1659361266.0,336.00
1659361272.0,624.00
1659361284.0,1.26
1659361290.0,144.00
1659361296.0,2.30
1659361302.0,320.00
1659361308.0,332.00
1659361320.0,1.63
1659361326.0,1.21
1659361350.0,288.00
1659361356.0,1.00
1659361362.0,184.00
1659361368.0,2611.20
1659361374.0,30.00
1659361380.0,6840.32
1659361392.0,2.68
1659361398.0,491.00
1659361404.0,512.00
1659361410.0,288.00
1659361416.0,968.00
1659361422.0,22.70
1659361446.0,1.63
1659361452.0,208.00
1659361458.0,19.90
1659361464.0,1.77
1659361470.0,1.33
1659361476.0,23.60
1659361524.0,144.00
1659361530.0,30.50
1659361542.0,544.00
1659361548.0,2.23
1659361566.0,672.00
1659361572.0,25.70
1659361590.0,144.00
1659361602.0,8.24
1659361620.0,1.88
1659361632.0,208.00
1659361638.0,160.00
1659361644.0,18.60
1659361650.0,8.16
1659361680.0,7.45
1659361692.0,1.29
1659361698.0,2.37
1659361704.0,144.00
1659361710.0,277.00
1659361716.0,205.00
1659361722.0,34.20
1659361728.0,6.45
1659361734.0,6.28
1659361740.0,39.80
1659361746.0,3.37
1659361752.0,4.60
1659361758.0,4.27
1659361764.0,3.48
1659361770.0,896.00
1659361776.0,2.98
1659361782.0,752.00
1659361788.0,1.06
1659361794.0,3.47
1659361800.0,27.10
1659361806.0,1.52
1659361812.0,352.00
1659361818.0,32.40
1659361824.0,2.49
1659361830.0,2.98
1659361836.0,304.00
1659361842.0,1.54
1659361848.0,2.33
1659361854.0,2.46
1659361860.0,2.80
1659361866.0,5.11
1659361872.0,1.09
1659361878.0,41.60
1659361884.0,102.00
1659361890.0,105.00
1659361896.0,35.10
1659361902.0,49.40
1659361908.0,80.50
1659361914.0,68.30
1659361920.0,31.60
1659361926.0,65.60
1659361932.0,92.30
1659361938.0,768.00
1659361944.0,31.10
1659361950.0,101.00
1659361956.0,38.40
1659361962.0,34.80
1659361968.0,71.30
1659361974.0,29.80
1659361980.0,20.60
1659361986.0,84.90
1659361992.0,960.00
1659361998.0,1.04
1659362004.0,78.00
1659362010.0,24.60
1659362016.0,15.50
1659362022.0,185.00
1659362028.0,2365.44
1659362034.0,204.00
1659362040.0,2600.96
1659362046.0,211.00
1659362052.0,11.10
1659362058.0,39.20
1659362064.0,73.70
1659362070.0,1.26
1659362076.0,1.48
1659362082.0,1.54
1659362088.0,120.00
1659362094.0,961.00
1659362100.0,63.40
1659362106.0,135.00
1659362112.0,467.00
1659362118.0,1249.28
1659362124.0,6256.64
1659362130.0,3061.76
1659362136.0,2877.44
1659362142.0,3706.88
1659362148.0,3235.84
1659362154.0,1474.56
1659362160.0,2826.24
1659362166.0,4249.60
1659362172.0,2652.16
1659362178.0,2068.48
1659362184.0,2877.44
1659362190.0,2846.72
1659362196.0,2273.28
1659362202.0,911.00
1659362208.0,2007.04
1659362214.0,1433.60
1659362220.0,1832.96
1659362226.0,3031.04
1659362232.0,3594.24
1659362238.0,2682.88
1659362244.0,1515.52
1659362250.0,2816.00
1659362256.0,3215.36
1659362262.0,3102.72
1659362268.0,3082.24
1659362274.0,2662.40
1659362280.0,1269.76
1659362286.0,2037.76
1659362292.0,4771.84
1659362298.0,2539.52
1659362304.0,1085.44
1659362310.0,2293.76
1659362316.0,3717.12
1659362322.0,3502.08
1659362328.0,5017.60
1659362334.0,3010.56
1659362340.0,4044.80
1659362346.0,4485.12
1659362352.0,2928.64
1659362358.0,2170.88
1659362364.0,4034.56
1659362370.0,2723.84
1659362376.0,2600.96
1659362382.0,6348.80
1659362388.0,3665.92
1659362394.0,3676.16
1659362400.0,3102.72
1659362406.0,3184.64
1659362412.0,3737.60
1659362418.0,2723.84
1659362424.0,1607.68
1659362430.0,3102.72
1659362436.0,512.00
1659362442.0,115.00
1659362448.0,250.00
1659362454.0,67.00
1659362460.0,1669.12
1659362466.0,3952.64
1659362472.0,6236.16
1659362478.0,2232.32
1659362484.0,1925.12
1659362490.0,3082.24
1659362496.0,2734.08
1659362502.0,3532.80
1659362508.0,19558.40
1659362514.0,9820.16
1659362520.0,6000.64
1659362526.0,7229.44
1659362532.0,3072.00
1659362538.0,3512.32
1659362544.0,2447.36
1659362550.0,3338.24
1659362556.0,1894.40
1659362562.0,1720.32
1659362568.0,2754.56
1659362574.0,8622.08
1659362580.0,4188.16
1659362586.0,4413.44
1659362592.0,691.00
1659362598.0,1300.48
1659362604.0,1525.76
1659362610.0,202.00
1659362616.0,388.00
1659362622.0,89.30
1659362628.0,1576.96
1659362634.0,205.00
1659362640.0,55.40
1659362646.0,293.00
1659362652.0,369.00
1659362658.0,32.40
1659362664.0,1013.76
1659362670.0,1566.72
1659362676.0,56.00
1659362682.0,426.00
1659362688.0,229.00
1659362694.0,1413.12
1659362700.0,5150.72
1659362706.0,1945.60
1659362712.0,2293.76
1659362718.0,679.00
1659362724.0,123.00
1659362730.0,1966.08
1659362736.0,2887.68
1659362742.0,2519.04
1659362748.0,743.00
1659362754.0,336.00
1659362760.0,1546.24
1659362766.0,2314.24
1659362772.0,1228.80
1659362778.0,918.00
1659362784.0,94.50
1659362790.0,489.00
1659362796.0,2416.64
1659362802.0,2856.96
1659362808.0,185.00
1659362814.0,78.90
1659362820.0,1054.72
1659362826.0,3266.56
1659362832.0,3041.28
1659362838.0,86.80
1659362844.0,51.60
1659362850.0,165.00
1659362856.0,5724.16
1659362862.0,2140.16
1659362868.0,479.00
1659362874.0,585.00
1659362880.0,508.00
1659362886.0,2580.48
1659362892.0,2754.56
1659362898.0,254.00
1659362904.0,557.00
1659362910.0,251.00
1659362916.0,186.00
1659362922.0,304.00
1659362928.0,590.00
1659362934.0,168.00
1659362940.0,1249.28
1659362946.0,94.30
1659362952.0,113.00
1659362958.0,300.00
1659362964.0,196.00
1659362970.0,129.00
1659362976.0,261.00
1659362982.0,141.00
1659362988.0,629.00
1659362994.0,152.00
1659363000.0,2181.12
1659363006.0,796.00
1659363012.0,113.00
1659363018.0,184.00
1659363024.0,21.40
1659363030.0,26.70
1659363036.0,2570.24
1659363042.0,61.20
1659363048.0,24.40
1659363054.0,434.00
1659363060.0,27.70
1659363066.0,23.20
1659363072.0,38.80
1659363078.0,99.90
1659363084.0,307.00
1659363090.0,76.40
1659363096.0,30.60
1659363102.0,341.00
1659363108.0,91.70
1659363114.0,2959.36
1659363120.0,122.00
1659363126.0,2416.64
1659363132.0,4669.44
1659363138.0,1300.48
1659363144.0,1372.16
1659363150.0,1679.36
1659363156.0,2385.92
1659363162.0,316.00
1659363168.0,215.00
1659363174.0,1218.56
1659363180.0,306.00
1659363186.0,103.00
1659363192.0,127.00
1659363198.0,71.80
1659363204.0,80.40
1659363210.0,276.00
1659363216.0,32.80
1659363222.0,1402.88
1659363228.0,37.40
1659363234.0,62.10
1659363240.0,52.60
1659363246.0,487.00
1659363252.0,1515.52
1659363258.0,1382.40
1659363264.0,1095.68
1659363270.0,75.80
1659363276.0,53.10
1659363282.0,54.10
1659363288.0,65.00
1659363294.0,45.00
1659363300.0,71.00
1659363306.0,270.00
1659363312.0,153.00
1659363318.0,40.30
1659363324.0,57.30
1659363330.0,130.00
1659363336.0,51.60
1659363342.0,53.20
1659363348.0,265.00
1659363354.0,232.00
1659363360.0,519.00
1659363366.0,358.00
1659363372.0,609.00
1659363378.0,306.00
1659363384.0,29.10
1659363390.0,53.40
1659363396.0,40.00
1659363402.0,292.00
1659363408.0,278.00
1659363414.0,351.00
1659363420.0,570.00
1659363426.0,441.00
1659363432.0,89.90
1659363438.0,536.00
1659363444.0,3747.84
1659363450.0,4925.44
1659363456.0,6062.08
1659363462.0,189.00
1659363468.0,6440.96
1659363474.0,375.00
1659363480.0,370.00
1659363486.0,264.00
1659363492.0,447.00
1659363498.0,139.00
1659363504.0,115.00
1659363510.0,58.90
1659363516.0,42.50
1659363522.0,62.40
1659363528.0,157.00
1659363534.0,2099.20
1659363540.0,2058.24
1659363546.0,1218.56
1659363552.0,1802.24
1659363558.0,4382.72
1659363564.0,115.00
1659363570.0,1187.84
1659363576.0,4444.16
1659363582.0,553.00
1659363588.0,93.80
1659363594.0,169.00
1659363600.0,5376.00
1659363606.0,324.00
1659363612.0,283.00
1659363618.0,107.00
1659363624.0,212.00
1659363630.0,585.00
1659363636.0,455.00
1659363642.0,77.20
1659363648.0,178.00
1659363654.0,297.00
1659363660.0,497.00
1659363666.0,121.00
1659363672.0,47.40
1659363678.0,322.00
1659363684.0,72.10
1659363690.0,253.00
1659363696.0,1935.36
1659363702.0,64.10
1659363708.0,291.00
1659363714.0,139.00
1659363720.0,227.00
1659363726.0,220.00
1659363732.0,272.00
1659363738.0,218.00
1659363744.0,197.00
1659363750.0,115.00
1659363756.0,1546.24
1659363762.0,184.00
1659363768.0,149.00
1659363774.0,326.00
1659363780.0,232.00
1659363786.0,69.00
1659363792.0,690.00
1659363798.0,658.00
1659363804.0,55.20
1659363810.0,1402.88
1659363816.0,112.00
1659363822.0,263.00
1659363828.0,51.80
1659363834.0,123.00
1659363840.0,175.00
1659363846.0,63.40
1659363852.0,1484.80
1659363858.0,147.00
1659363864.0,280.00
1659363870.0,690.00
1659363876.0,3901.44
1659363882.0,68.40
1659363888.0,105.00
1659363894.0,245.00
1659363900.0,117.00
1659363906.0,1013.76
1659363912.0,2150.40
1659363918.0,86.00
1659363924.0,82.70
1659363930.0,208.00
1659363936.0,134.00
1659363942.0,1341.44
1659363948.0,932.00
1659363954.0,323.00
1659363960.0,614.00
1659363966.0,467.00
1659363972.0,1576.96
1659363978.0,126.00
1659363984.0,51.10
1659363990.0,220.00
1659363996.0,136.00
1659364002.0,640.00
1659364008.0,617.00
1659364014.0,1280.00
1659364020.0,220.00
1659364026.0,95.10
1659364032.0,225.00
1659364038.0,4925.44
1659364044.0,264.00
1659364050.0,493.00
1659364056.0,110.00
1659364062.0,259.00
1659364068.0,621.00
1659364074.0,11980.80
1659364080.0,910.00
1659364086.0,722.00
1659364092.0,55.80
1659364098.0,752.00
1659364104.0,673.00
1659364110.0,9482.24
1659364116.0,200.00
1659364122.0,2498.56
1659364128.0,627.00
1659364134.0,190.00
1659364140.0,335.00
1659364146.0,7720.96
1659364152.0,5017.60
1659364158.0,291.00
1659364164.0,1658.88
1659364170.0,435.00
1659364176.0,507.00
1659364182.0,1996.80
1659364188.0,51.60
1659364194.0,283.00
1659364200.0,333.00
1659364206.0,1044.48
1659364212.0,312.00
1659364218.0,1167.36
1659364224.0,404.00
1659364230.0,83.90
1659364236.0,655.00
1659364242.0,200.00
1659364248.0,548.00
1659364254.0,481.00
1659364260.0,267.00
1659364266.0,1116.16
1659364272.0,563.00
1659364278.0,364.00
1659364284.0,403.00
1659364290.0,2252.80
1659364296.0,9072.64
1659364302.0,549.00
1659364308.0,411.00
1659364314.0,137.00
1659364320.0,307.00
1659364326.0,180.00
1659364332.0,617.00
1659364338.0,210.00
1659364344.0,10752.00
1659364350.0,209.00
1659364356.0,37.70
1659364362.0,860.00
1659364368.0,665.00
1659364374.0,279.00
1659364380.0,246.00
1659364386.0,4741.12
1659364392.0,60.60
1659364398.0,1105.92
1659364404.0,790.00
1659364410.0,19968.00
1659364416.0,8560.64
1659364422.0,103.00
1659364428.0,50.50
1659364434.0,143.00
1659364440.0,1300.48
1659364446.0,205.00
1659364452.0,2447.36
1659364458.0,1413.12
1659364464.0,16076.80
1659364470.0,818.00
1659364476.0,127.00
1659364482.0,166.00
1659364488.0,50.40
1659364494.0,116.00
1659364500.0,165.00
1659364506.0,87.90
1659364512.0,172.00
1659364518.0,69.60
1659364524.0,129.00
1659364530.0,48.90
1659364536.0,64.70
1659364542.0,5201.92
1659364548.0,2795.52
1659364554.0,4925.44
1659364560.0,440.00
1659364566.0,382.00
1659364572.0,16281.60
1659364578.0,357.00
1659364584.0,98.50
1659364590.0,94.80
