time,download
1659910446.0,144.00
1659910488.0,144.00
1659910494.0,144.00
1659910542.0,288.00
1659910614.0,144.00
1659910740.0,27.00
1659910794.0,144.00
1659910824.0,144.00
1659910890.0,144.00
1659910950.0,144.00
1659911040.0,27.80
1659911076.0,144.00
1659911124.0,144.00
1659911160.0,480.00
1659911184.0,144.00
1659911208.0,144.00
1659911256.0,304.00
1659911376.0,144.00
1659911424.0,144.00
1659911490.0,144.00
1659911640.0,26.70
1659911724.0,144.00
1659911790.0,144.00
1659911910.0,144.00
1659911922.0,144.00
1659911940.0,27.10
1659912024.0,144.00
1659912240.0,27.80
1659912540.0,208.00
1659912648.0,144.00
1659912840.0,26.50
1659913002.0,144.00
1659913062.0,144.00
1659913122.0,144.00
1659913140.0,27.80
1659913182.0,144.00
1659913200.0,3.91
1659913362.0,144.00
1659913422.0,144.00
1659913440.0,27.80
1659913482.0,288.00
1659913728.0,144.00
1659913740.0,28.00
1659913782.0,144.00
1659914040.0,74.10
1659914082.0,144.00
1659914208.0,144.00
1659914250.0,480.00
1659914268.0,144.00
1659914340.0,27.80
1659914382.0,144.00
1659914442.0,144.00
1659914520.0,480.00
1659914568.0,144.00
1659914640.0,27.80
1659914742.0,144.00
1659914808.0,144.00
1659914868.0,144.00
1659914928.0,144.00
1659914940.0,27.80
1659914964.0,176.00
1659914982.0,144.00
1659914988.0,144.00
1659915042.0,144.00
1659915168.0,144.00
1659915240.0,27.80
1659915342.0,144.00
1659915354.0,144.00
1659915540.0,27.30
1659915648.0,356.00
1659915690.0,144.00
1659915714.0,144.00
1659915834.0,144.00
1659915840.0,27.80
1659915864.0,144.00
1659915990.0,144.00
1659916044.0,144.00
1659916098.0,144.00
1659916140.0,28.00
1659916182.0,144.00
1659916242.0,144.00
1659916314.0,144.00
1659916362.0,144.00
1659916398.0,144.00
1659916422.0,144.00
1659916440.0,27.80
1659916464.0,144.00
1659916482.0,144.00
1659916524.0,144.00
1659916560.0,144.00
1659916590.0,144.00
1659916650.0,144.00
1659916662.0,144.00
1659916704.0,144.00
1659916722.0,144.00
1659916740.0,28.20
1659916764.0,144.00
1659916782.0,144.00
1659916830.0,144.00
1659916962.0,144.00
1659916998.0,144.00
1659917022.0,144.00
1659917040.0,27.80
1659917082.0,144.00
1659917118.0,144.00
1659917142.0,144.00
1659917340.0,27.80
1659917382.0,144.00
1659917640.0,27.80
1659917742.0,144.00
1659917832.0,144.00
1659917940.0,78.00
1659918054.0,336.00
1659918240.0,27.80
1659918342.0,144.00
1659918420.0,144.00
1659918540.0,28.00
1659918654.0,336.00
1659918672.0,336.00
1659918678.0,144.00
1659918840.0,27.80
1659918930.0,144.00
1659918960.0,336.00
1659919140.0,23.70
1659919236.0,144.00
1659919254.0,144.00
1659920040.0,24.10
1659920130.0,144.00
1659920340.0,1.55
1659920754.0,336.00
1659920772.0,672.00
1659920778.0,1.12
1659920790.0,672.00
1659920796.0,0.98
1659920802.0,672.00
1659920808.0,336.00
1659920814.0,672.00
1659920958.0,144.00
