time,download
1659357750.0,336.00
1659357936.0,1.99
1659357942.0,336.00
1659357960.0,336.00
1659357966.0,336.00
1659357990.0,336.00
1659358212.0,13.70
1659358218.0,200.00
1659358236.0,304.00
1659358242.0,304.00
1659358248.0,2.96
1659358254.0,516.00
1659358266.0,336.00
1659358272.0,672.00
1659358278.0,852.00
1659358290.0,796.00
1659358308.0,320.00
1659358332.0,1.00
1659358338.0,304.00
1659358350.0,304.00
1659358362.0,304.00
1659358374.0,416.00
1659358536.0,4.93
1659358542.0,336.00
1659358554.0,57.90
1659358560.0,480.00
1659358566.0,336.00
1659358572.0,336.00
1659358584.0,336.00
1659358590.0,336.00
1659358758.0,304.00
1659358764.0,13.60
1659358776.0,208.00
1659358794.0,720.00
1659358848.0,444.00
1659358920.0,14.80
1659359058.0,608.00
1659359064.0,304.00
1659359082.0,480.00
1659359454.0,336.00
1659359616.0,21.70
1659359730.0,208.00
1659360138.0,208.00
1659360168.0,1.09
1659360174.0,304.00
1659360282.0,28.50
1659360336.0,336.00
1659360342.0,336.00
1659360348.0,208.00
1659360354.0,336.00
1659360372.0,336.00
1659360378.0,336.00
1659360390.0,336.00
1659360498.0,18.80
1659360504.0,208.00
1659360636.0,336.00
1659360642.0,5621.76
1659360648.0,336.00
1659360654.0,2068.48
1659360660.0,208.00
1659360666.0,336.00
1659360690.0,336.00
1659360726.0,208.00
1659360768.0,336.00
1659360804.0,455.00
1659360864.0,17.00
1659360936.0,336.00
1659360948.0,336.00
1659360960.0,336.00
1659361056.0,7.59
1659361062.0,4.82
1659361068.0,2.05
1659361086.0,1.20
1659361110.0,1.60
1659361116.0,1.30
1659361140.0,28.80
1659361146.0,25.60
1659361224.0,42.80
1659361248.0,336.00
1659361272.0,144.00
1659361284.0,336.00
1659361404.0,1.29
1659361416.0,2.44
1659361422.0,1.41
1659361428.0,724.00
1659361446.0,724.00
1659361476.0,724.00
1659361620.0,185.00
1659361638.0,79.10
1659361644.0,360.00
1659361650.0,1.31
1659361884.0,17.50
1659361962.0,208.00
1659362190.0,21.90
1659362220.0,208.00
1659362256.0,512.00
1659362466.0,336.00
1659362712.0,3.52
1659362760.0,336.00
1659362766.0,336.00
1659362790.0,25.00
1659362796.0,160.00
1659362802.0,160.00
1659362898.0,208.00
1659363048.0,336.00
1659363066.0,336.00
1659363072.0,336.00
1659363366.0,336.00
1659363372.0,2.06
1659363426.0,336.00
1659363450.0,672.00
1659363642.0,1.31
1659363648.0,1.97
1659363654.0,0.98
1659363660.0,1.97
1659363666.0,1.97
1659363672.0,1.64
1659363678.0,0.98
1659363684.0,1.64
1659363690.0,1.64
1659363882.0,128.00
1659363942.0,1.97
1659363948.0,672.00
1659363954.0,672.00
1659363960.0,672.00
1659363966.0,0.98
1659363972.0,672.00
1659363978.0,2.95
1659363984.0,1.31
1659363990.0,336.00
1659363996.0,672.00
1659364242.0,0.98
1659364248.0,336.00
1659364254.0,5.21
1659364260.0,3.16
1659364266.0,1.64
1659364272.0,1.31
1659364278.0,1.64
1659364284.0,1.64
1659364290.0,0.98
1659364296.0,0.98
1659364302.0,672.00
1659364350.0,300.00
1659364542.0,1.64
1659364548.0,672.00
1659364554.0,1.31
1659364560.0,1.64
1659364566.0,2.30
1659364572.0,672.00
1659364578.0,1.31
1659364584.0,2.95
1659364590.0,0.98
1659364602.0,61.30
1659364698.0,520.00
1659364854.0,336.00
1659364866.0,336.00
1659364872.0,336.00
1659364878.0,336.00
1659364890.0,672.00
1659364968.0,144.00
1659365022.0,208.00
1659365088.0,144.00
1659365148.0,144.00
1659365154.0,336.00
1659365166.0,672.00
1659365172.0,672.00
1659365178.0,3.82
1659365268.0,144.00
1659365328.0,36.40
1659365418.0,258.00
1659365442.0,336.00
1659365490.0,336.00
1659365502.0,336.00
1659365508.0,144.00
1659365778.0,336.00
1659366036.0,2.48
1659366042.0,544.00
1659366048.0,336.00
1659366078.0,336.00
1659366090.0,336.00
1659366102.0,336.00
1659366372.0,1.30
1659366738.0,600.00
1659367086.0,144.00
1659367122.0,17.50
1659367206.0,208.00
1659367236.0,144.00
1659367914.0,144.00
1659368160.0,18.00
1659368340.0,1.29
1659368448.0,144.00
1659368574.0,144.00
1659368634.0,144.00
1659368646.0,291.00
1659368652.0,144.00
1659368706.0,17.30
1659368748.0,144.00
1659368796.0,47.40
1659368802.0,336.00
1659368814.0,1.12
1659368838.0,336.00
1659368880.0,144.00
1659368934.0,144.00
1659368958.0,17.50
1659368994.0,144.00
1659369006.0,144.00
1659369048.0,144.00
1659369072.0,336.00
1659369102.0,336.00
1659369114.0,144.00
1659369132.0,336.00
1659369174.0,144.00
1659369240.0,288.00
1659369300.0,208.00
1659369306.0,144.00
1659369348.0,144.00
1659369390.0,672.00
1659369402.0,1.30
1659369408.0,336.00
1659369414.0,144.00
1659369474.0,144.00
1659369480.0,144.00
1659369600.0,144.00
1659369696.0,336.00
1659369702.0,336.00
1659369708.0,672.00
1659369714.0,0.98
1659370026.0,416.00
1659370134.0,124.00
1659370146.0,1.02
1659370164.0,416.00
1659370212.0,416.00
1659370326.0,304.00
1659370332.0,304.00
1659370776.0,17.30
1659370788.0,14.10
1659370806.0,208.00
1659370818.0,144.00
1659370848.0,304.00
1659370854.0,304.00
1659370878.0,304.00
1659370908.0,304.00
1659371118.0,144.00
1659371244.0,0.98
1659371256.0,724.00
1659371268.0,724.00
1659371274.0,724.00
1659371286.0,724.00
1659371292.0,724.00
1659371304.0,724.00
1659371310.0,724.00
1659371322.0,724.00
1659371418.0,144.00
1659371598.0,144.00
1659371658.0,144.00
1659371718.0,144.00
1659371724.0,144.00
1659371778.0,144.00
1659371838.0,144.00
1659371898.0,144.00
1659371946.0,17.50
1659371958.0,144.00
1659372018.0,144.00
1659372078.0,144.00
1659372126.0,0.99
1659372138.0,144.00
1659372198.0,144.00
1659372318.0,144.00
1659372324.0,144.00
1659372360.0,672.00
1659372372.0,656.00
1659372378.0,144.00
1659372384.0,35.60
1659372390.0,336.00
1659372498.0,144.00
1659372558.0,144.00
1659372618.0,144.00
1659372648.0,128.00
1659372660.0,672.00
1659372678.0,144.00
1659372714.0,208.00
1659372738.0,144.00
1659372768.0,144.00
1659372798.0,144.00
1659372936.0,144.00
1659372960.0,672.00
1659372984.0,144.00
1659373026.0,18.20
1659373068.0,144.00
1659373128.0,144.00
1659373146.0,208.00
1659373260.0,336.00
1659373284.0,144.00
1659373290.0,336.00
1659373326.0,600.00
1659373554.0,336.00
1659373584.0,672.00
1659373596.0,160.00
1659373632.0,583.00
1659373860.0,336.00
1659373884.0,17.50
1659373902.0,416.00
1659373914.0,208.00
1659373932.0,416.00
1659373968.0,208.00
1659374016.0,832.00
1659374136.0,608.00
1659374142.0,304.00
1659374148.0,304.00
1659374196.0,672.00
1659374406.0,208.00
1659374442.0,336.00
1659374460.0,336.00
1659374466.0,672.00
1659374496.0,336.00
1659374532.0,144.00
1659374592.0,144.00
1659374634.0,416.00
1659374700.0,608.00
1659374742.0,336.00
1659374754.0,336.00
1659374760.0,336.00
1659374766.0,336.00
1659374784.0,336.00
1659374802.0,2.16
1659374838.0,144.00
1659374880.0,144.00
1659375066.0,336.00
1659375084.0,336.00
1659375096.0,304.00
1659375138.0,144.00
1659375354.0,672.00
1659375366.0,672.00
1659375372.0,336.00
1659375384.0,336.00
1659375438.0,144.00
1659375546.0,150.00
1659375564.0,460.00
1659375576.0,460.00
1659375654.0,336.00
1659375672.0,336.00
1659375696.0,304.00
1659376296.0,304.00
1659376302.0,57.20
1659376704.0,144.00
1659376758.0,144.00
1659376782.0,144.00
1659376818.0,144.00
1659376878.0,144.00
1659376896.0,304.00
1659376944.0,144.00
1659376998.0,144.00
1659377058.0,144.00
1659377118.0,144.00
1659377178.0,144.00
1659377244.0,144.00
1659377280.0,716.00
1659377298.0,144.00
1659377346.0,932.00
1659377358.0,868.00
1659377400.0,208.00
1659377412.0,22.70
1659377418.0,976.00
1659377424.0,416.00
1659377448.0,336.00
1659377454.0,336.00
1659377472.0,336.00
1659377478.0,144.00
1659377484.0,544.00
1659377496.0,448.00
1659377592.0,17.50
1659377598.0,144.00
1659377658.0,144.00
1659377718.0,144.00
1659377736.0,288.00
1659377748.0,336.00
1659377754.0,672.00
1659377772.0,1.61
1659377778.0,480.00
1659377844.0,144.00
1659377898.0,1.30
1659378054.0,336.00
1659378072.0,336.00
1659378096.0,304.00
1659378324.0,17.50
1659378348.0,336.00
1659378354.0,672.00
1659378366.0,336.00
1659378384.0,336.00
1659378504.0,1.29
1659378696.0,304.00
1659378906.0,208.00
1659379122.0,144.00
1659379182.0,144.00
1659379296.0,304.00
1659379302.0,144.00
1659379362.0,144.00
1659379422.0,144.00
1659379482.0,144.00
1659379542.0,144.00
1659379584.0,17.50
1659379596.0,208.00
1659379662.0,144.00
1659379722.0,144.00
1659379764.0,0.99
1659379782.0,144.00
1659379842.0,144.00
1659379896.0,304.00
1659379962.0,144.00
1659380022.0,144.00
1659380064.0,320.00
1659380082.0,144.00
1659380118.0,1.56
1659380142.0,144.00
1659380160.0,144.00
1659380196.0,1.22
1659380202.0,144.00
1659380214.0,312.00
1659380232.0,312.00
1659380244.0,1.33
1659380262.0,144.00
1659380418.0,144.00
1659380466.0,19.40
1659380496.0,304.00
1659380718.0,144.00
1659380736.0,416.00
1659380844.0,480.00
1659381018.0,144.00
1659381024.0,304.00
1659381030.0,304.00
1659381096.0,304.00
1659381618.0,144.00
1659381636.0,336.00
1659381666.0,336.00
1659381678.0,336.00
1659381690.0,336.00
1659381696.0,304.00
1659381714.0,672.00
1659381852.0,480.00
1659381918.0,144.00
1659381960.0,336.00
1659381966.0,336.00
1659381972.0,336.00
1659381990.0,336.00
1659381996.0,336.00
1659382014.0,336.00
1659382038.0,16.30
1659382218.0,300.00
1659382236.0,336.00
1659382272.0,2.32
1659382284.0,30.20
1659382296.0,640.00
1659382314.0,672.00
1659382536.0,336.00
1659382566.0,336.00
1659382572.0,672.00
1659382578.0,672.00
1659382590.0,336.00
1659382596.0,336.00
1659382614.0,336.00
1659382896.0,304.00
1659383124.0,144.00
1659383244.0,27.80
1659383448.0,1.64
1659383454.0,672.00
1659383460.0,2.30
1659383466.0,0.98
1659383472.0,2.30
1659383478.0,0.98
1659383484.0,1.46
1659383490.0,0.98
1659383496.0,304.00
1659383748.0,336.00
1659383760.0,0.98
1659383766.0,1.91
1659383772.0,30.90
1659383778.0,94.60
1659383784.0,1.88
1659383790.0,208.00
1659383796.0,208.00
1659383802.0,208.00
1659383808.0,208.00
1659383820.0,208.00
1659383838.0,2.00
1659383844.0,1.19
1659383850.0,1.19
1659383856.0,1.78
1659383862.0,1.98
1659383868.0,1.78
1659383874.0,1.78
1659383880.0,1.98
1659383886.0,1.78
1659383892.0,1.78
1659383898.0,1.19
1659383904.0,1.19
1659383910.0,3.30
1659383970.0,208.00
1659383988.0,208.00
1659384048.0,0.98
1659384054.0,1.31
1659384060.0,0.98
1659384066.0,0.98
1659384072.0,2.17
1659384078.0,672.00
1659384090.0,852.00
1659384096.0,640.00
1659384108.0,516.00
1659384150.0,516.00
1659384348.0,336.00
1659384360.0,672.00
1659384366.0,0.98
1659384372.0,0.98
1659384378.0,1.64
1659384384.0,672.00
1659384390.0,672.00
1659384456.0,160.00
1659384558.0,5.86
1659384696.0,304.00
1659385296.0,304.00
1659385314.0,35.50
1659385602.0,17.30
1659385782.0,0.99
1659385848.0,836.00
1659385854.0,672.00
1659385860.0,724.00
1659385872.0,1.31
1659385878.0,1.31
1659385884.0,336.00
1659385890.0,336.00
1659385896.0,640.00
1659386130.0,800.00
1659386148.0,336.00
1659386154.0,0.98
1659386166.0,672.00
1659386172.0,0.98
1659386178.0,336.00
1659386190.0,336.00
1659386202.0,336.00
1659386370.0,17.50
1659386400.0,208.00
1659386454.0,672.00
1659386460.0,336.00
1659386472.0,672.00
1659386484.0,336.00
1659386490.0,336.00
1659386496.0,304.00
1659386748.0,672.00
1659386754.0,336.00
1659386760.0,336.00
1659386766.0,336.00
1659386772.0,336.00
1659386778.0,336.00
1659386784.0,672.00
1659386790.0,1.31
1659386796.0,672.00
1659386892.0,144.00
1659387030.0,336.00
1659387096.0,304.00
1659387150.0,69.60
1659387168.0,208.00
1659387180.0,208.00
1659387198.0,208.00
1659387234.0,144.00
1659387330.0,336.00
1659387678.0,10.10
1659387684.0,672.00
1659387690.0,336.00
1659387696.0,640.00
1659387714.0,336.00
1659387918.0,1.95
1659387924.0,724.00
1659387930.0,336.00
1659387948.0,724.00
1659387984.0,336.00
1659387990.0,336.00
1659388038.0,336.00
1659388056.0,16.50
1659388296.0,0.98
1659388314.0,672.00
1659388326.0,336.00
1659388560.0,336.00
1659388566.0,336.00
1659388590.0,672.00
1659388596.0,672.00
1659388896.0,304.00
1659388962.0,128.00
1659389082.0,1.59
1659389088.0,304.00
1659389124.0,336.00
1659389328.0,320.00
1659389418.0,17.50
1659389448.0,1.97
1659389454.0,1.19
1659389460.0,336.00
1659389466.0,1.31
1659389472.0,1.64
1659389478.0,0.98
1659389484.0,1.31
1659389490.0,1.31
1659389496.0,640.00
1659389670.0,14.50
1659389724.0,336.00
1659389748.0,1.31
1659389754.0,672.00
1659389760.0,1.31
1659389766.0,0.98
1659389772.0,2.62
1659389778.0,1.97
1659389784.0,336.00
1659389790.0,672.00
1659389796.0,0.98
1659389952.0,208.00
1659390048.0,1.31
1659390054.0,1.64
1659390060.0,336.00
1659390066.0,1.97
1659390072.0,1.64
1659390078.0,336.00
1659390084.0,336.00
1659390090.0,1.31
1659390096.0,640.00
1659390234.0,57.00
1659390288.0,144.00
1659390348.0,1.12
1659390354.0,0.98
1659390360.0,336.00
1659390366.0,2.30
1659390372.0,1.31
1659390378.0,336.00
1659390384.0,0.98
1659390390.0,672.00
1659390396.0,672.00
1659390408.0,144.00
1659390426.0,208.00
1659390528.0,144.00
1659390648.0,144.00
1659390708.0,144.00
1659390756.0,1.31
1659390828.0,144.00
1659390888.0,144.00
1659390918.0,144.00
1659390948.0,144.00
1659391008.0,144.00
1659391068.0,144.00
1659391128.0,144.00
1659391188.0,144.00
1659391248.0,144.00
1659391308.0,144.00
1659391428.0,44.30
1659391434.0,17.60
1659391440.0,8.44
1659391446.0,80.80
1659391458.0,24.90
1659391470.0,720.00
1659391476.0,1.57
1659391488.0,5.19
1659391494.0,720.00
1659391500.0,63.50
1659391518.0,144.00
1659391554.0,672.00
1659391818.0,144.00
1659391938.0,144.00
1659392934.0,4.14
1659392940.0,88.70
1659393120.0,1.99
1659393138.0,144.00
1659393144.0,208.00
1659393204.0,1.20
1659393636.0,336.00
1659393654.0,336.00
1659393822.0,144.00
1659393828.0,144.00
1659393894.0,144.00
1659393900.0,416.00
1659393936.0,336.00
1659393954.0,336.00
1659393972.0,288.00
1659393996.0,144.00
1659394026.0,624.00
1659394116.0,144.00
1659394122.0,144.00
1659394182.0,144.00
1659394236.0,336.00
1659394272.0,144.00
1659394536.0,336.00
1659394554.0,336.00
1659394572.0,144.00
1659394590.0,144.00
1659394596.0,144.00
1659394620.0,2.70
1659394626.0,1.62
1659394632.0,1.56
1659394638.0,2.34
1659394644.0,2.34
1659394650.0,1.17
1659394656.0,1.56
1659394662.0,1.56
1659394668.0,1.56
1659394674.0,1.56
1659394680.0,1.56
1659394686.0,1.56
1659394692.0,15.10
1659394716.0,144.00
1659394848.0,3.28
1659394854.0,608.00
1659395052.0,288.00
1659395112.0,288.00
1659395130.0,1.41
1659395232.0,288.00
1659395292.0,288.00
1659395352.0,288.00
1659395460.0,17.80
1659395478.0,288.00
1659395532.0,288.00
1659395592.0,288.00
1659395652.0,288.00
1659395676.0,320.00
1659395712.0,748.00
1659395724.0,460.00
1659395742.0,460.00
1659395832.0,288.00
1659395892.0,288.00
1659395922.0,500.00
1659395940.0,724.00
1659395952.0,288.00
1659395964.0,724.00
1659395994.0,724.00
1659396012.0,288.00
1659396030.0,208.00
1659396078.0,288.00
1659396132.0,288.00
1659396192.0,288.00
1659396210.0,300.00
1659396252.0,288.00
1659396696.0,144.00
1659397014.0,6.26
1659397068.0,128.00
1659397074.0,208.00
1659397254.0,300.00
1659398166.0,144.00
1659398202.0,144.00
1659398424.0,144.00
1659398436.0,144.00
1659398514.0,320.00
1659398526.0,30.60
1659398556.0,16.80
1659398646.0,17.50
1659398754.0,480.00
1659398766.0,1.46
1659398772.0,724.00
1659398778.0,724.00
1659398790.0,724.00
1659398814.0,724.00
1659398826.0,0.99
1659399066.0,144.00
1659399078.0,384.00
1659399084.0,208.00
1659399090.0,208.00
1659399096.0,208.00
1659399108.0,208.00
1659399114.0,208.00
1659399162.0,208.00
1659399168.0,144.00
1659399324.0,192.00
1659399384.0,568.00
1659399504.0,144.00
1659399768.0,208.00
1659399798.0,144.00
1659400140.0,304.00
1659400146.0,304.00
1659400314.0,16.90
1659400362.0,17.50
1659400542.0,1.29
1659400650.0,320.00
1659400746.0,144.00
1659400806.0,144.00
1659400830.0,480.00
1659400920.0,17.50
1659401058.0,144.00
1659401100.0,1.29
1659401400.0,208.00
1659401580.0,600.00
1659401610.0,320.00
1659401730.0,18.20
1659401826.0,144.00
1659401856.0,17.50
1659402036.0,1.29
1659402240.0,144.00
1659402366.0,672.00
1659402420.0,144.00
1659402480.0,144.00
1659402546.0,144.00
1659402714.0,144.00
1659402816.0,160.00
1659402906.0,1.14
1659402936.0,144.00
1659402972.0,336.00
1659403020.0,144.00
1659403038.0,336.00
1659403086.0,144.00
1659403260.0,672.00
1659403266.0,144.00
1659403284.0,336.00
1659403428.0,320.00
1659403452.0,416.00
1659403464.0,208.00
1659403482.0,208.00
1659403512.0,208.00
1659403518.0,208.00
1659403560.0,144.00
1659403566.0,144.00
1659403632.0,17.50
1659403794.0,208.00
1659403860.0,144.00
1659403866.0,144.00
1659403902.0,144.00
1659403932.0,304.00
1659403938.0,304.00
1659403962.0,144.00
1659404022.0,144.00
1659404082.0,144.00
1659404262.0,144.00
1659404406.0,18.00
1659404442.0,144.00
1659404502.0,144.00
1659404562.0,144.00
1659404586.0,1.29
1659404622.0,144.00
1659404682.0,716.00
1659404742.0,144.00
1659404922.0,1.46
1659404934.0,724.00
1659404940.0,724.00
1659404952.0,724.00
1659404958.0,724.00
1659404970.0,724.00
1659404976.0,724.00
1659404988.0,724.00
1659404994.0,724.00
1659405228.0,149.00
1659405246.0,288.00
1659405252.0,416.00
1659405258.0,208.00
1659405270.0,1.48
1659405276.0,608.00
1659405294.0,304.00
1659405306.0,304.00
1659405372.0,480.00
1659405432.0,1.46
1659405474.0,416.00
1659405504.0,920.00
1659405510.0,460.00
1659405534.0,664.00
1659405540.0,332.00
1659405774.0,208.00
1659406008.0,320.00
1659406038.0,160.00
1659406056.0,17.30
1659406128.0,320.00
1659406236.0,508.00
1659406470.0,14.60
1659406674.0,1.30
1659406704.0,304.00
1659406710.0,500.00
1659406716.0,1.84
1659406722.0,1.41
1659406728.0,1.41
1659406734.0,1.00
1659406740.0,724.00
1659406746.0,1.41
1659406752.0,1.41
1659406758.0,724.00
1659406764.0,724.00
1659406770.0,724.00
1659406776.0,1.41
1659406782.0,1.41
1659406788.0,1.41
1659406818.0,208.00
1659407136.0,63.80
1659407634.0,55.20
1659407652.0,416.00
1659407676.0,208.00
1659407712.0,416.00
1659407814.0,300.00
1659407850.0,144.00
1659408018.0,144.00
1659408156.0,144.00
1659408198.0,144.00
1659408318.0,144.00
1659408384.0,144.00
1659408444.0,144.00
1659408498.0,144.00
1659408618.0,144.00
1659408672.0,144.00
1659408684.0,144.00
1659408744.0,144.00
1659408804.0,144.00
1659408810.0,17.30
1659408816.0,17.60
1659408858.0,144.00
1659408864.0,144.00
1659408918.0,144.00
1659409302.0,9.14
1659409542.0,1.95
1659409566.0,724.00
1659409590.0,724.00
1659409614.0,724.00
1659410040.0,176.00
1659410106.0,17.70
1659410286.0,508.00
1659410322.0,144.00
1659410382.0,144.00
1659410442.0,144.00
1659410478.0,320.00
1659410502.0,144.00
1659410562.0,144.00
1659410622.0,144.00
1659410682.0,144.00
1659410802.0,144.00
1659410862.0,144.00
1659410922.0,144.00
1659410982.0,144.00
1659411042.0,144.00
1659411060.0,300.00
1659411102.0,144.00
1659411120.0,144.00
1659411144.0,240.00
1659411162.0,144.00
1659411168.0,144.00
1659411222.0,144.00
1659411234.0,144.00
1659411282.0,144.00
1659411294.0,416.00
1659411300.0,17.40
1659411342.0,144.00
1659411402.0,144.00
1659411486.0,144.00
1659411660.0,144.00
1659411720.0,144.00
1659411828.0,144.00
1659411960.0,144.00
1659412104.0,144.00
1659412128.0,144.00
1659412164.0,28.10
1659412194.0,1.94
1659412260.0,208.00
1659412518.0,17.30
1659412524.0,16.20
1659412698.0,716.00
1659412710.0,144.00
1659412770.0,144.00
1659412812.0,38.80
1659412830.0,144.00
1659412890.0,144.00
1659412926.0,2.05
1659412950.0,144.00
1659413010.0,144.00
1659413070.0,144.00
1659413082.0,144.00
1659413094.0,1.35
1659413130.0,144.00
1659413196.0,144.00
1659413208.0,144.00
1659413250.0,144.00
1659413310.0,144.00
1659413370.0,144.00
1659413430.0,144.00
1659413442.0,144.00
1659413460.0,144.00
1659413478.0,17.00
1659413550.0,144.00
1659413610.0,144.00
1659413658.0,1.29
1659413670.0,144.00
1659413790.0,144.00
1659413808.0,144.00
1659413850.0,144.00
1659414042.0,128.00
1659414054.0,3.16
1659414096.0,144.00
1659414108.0,208.00
1659414114.0,30.80
1659414246.0,144.00
1659414354.0,1.46
1659414480.0,144.00
1659414492.0,480.00
1659414546.0,144.00
1659414660.0,336.00
1659414804.0,16.50
1659414822.0,2.07
1659414960.0,336.00
1659414984.0,1.29
1659415260.0,144.00
1659415320.0,144.00
1659415368.0,144.00
1659415560.0,144.00
1659415668.0,144.00
1659415848.0,336.00
1659415854.0,336.00
1659415860.0,336.00
1659415866.0,672.00
1659415872.0,2.30
1659415878.0,672.00
1659415890.0,1.31
1659415896.0,336.00
1659415902.0,480.00
1659415908.0,55.50
1659415956.0,480.00
1659416082.0,144.00
1659416148.0,1.64
1659416154.0,500.00
1659416166.0,18.70
1659416172.0,0.98
1659416190.0,336.00
1659416196.0,672.00
1659416268.0,144.00
1659416298.0,1.73
1659416328.0,144.00
1659416346.0,0.99
1659416388.0,144.00
1659416448.0,480.00
1659416460.0,480.00
1659416466.0,672.00
1659416472.0,1.45
1659416484.0,108.00
1659416490.0,1.31
1659416496.0,1.34
1659416502.0,720.00
1659416508.0,336.00
1659416514.0,352.00
1659416532.0,320.00
1659416562.0,208.00
1659416568.0,144.00
1659416610.0,764.00
1659416628.0,144.00
1659416688.0,144.00
1659416748.0,1.45
1659416766.0,672.00
1659416772.0,1.31
1659416784.0,672.00
1659416790.0,672.00
1659416796.0,336.00
1659416814.0,144.00
1659416820.0,144.00
1659416868.0,1.50
1659416928.0,144.00
1659416988.0,448.00
1659417000.0,304.00
1659417048.0,144.00
1659417114.0,144.00
1659417168.0,144.00
1659417228.0,144.00
1659417264.0,545.00
1659417288.0,144.00
1659417324.0,160.00
1659417390.0,2.88
1659417762.0,720.00
1659418302.0,304.00
1659418740.0,32.20
1659418758.0,524.00
1659418860.0,336.00
1659418890.0,144.00
1659418902.0,304.00
1659418920.0,144.00
1659418980.0,1.46
1659418986.0,432.00
1659419004.0,724.00
1659419010.0,724.00
1659419034.0,724.00
1659419058.0,724.00
1659419106.0,144.00
1659419160.0,336.00
1659419166.0,144.00
1659419232.0,1.65
1659419244.0,1.23
1659419352.0,144.00
1659419412.0,1.29
1659419460.0,336.00
1659419496.0,144.00
1659419502.0,304.00
1659419514.0,1.14
1659419646.0,144.00
1659419796.0,144.00
1659419886.0,144.00
1659420012.0,144.00
1659420102.0,304.00
1659420228.0,17.30
1659420408.0,0.99
1659420486.0,336.00
1659420540.0,49.60
1659420552.0,208.00
1659420558.0,416.00
1659420582.0,208.00
1659420672.0,160.00
1659420702.0,304.00
1659420750.0,2.92
1659420774.0,1.46
1659420780.0,2.12
1659420786.0,2.12
1659420792.0,2.12
1659420798.0,2.12
1659420804.0,2.12
1659420810.0,1.41
1659420816.0,1.41
1659420822.0,1.41
1659420828.0,1.41
1659420834.0,1.41
1659420840.0,724.00
1659420846.0,724.00
1659420852.0,724.00
1659420906.0,17.90
1659420954.0,3.54
1659421008.0,17.20
1659421116.0,336.00
1659421146.0,2.44
1659421218.0,304.00
1659421224.0,304.00
1659421230.0,304.00
1659421266.0,144.00
1659421302.0,304.00
1659421398.0,480.00
1659421404.0,240.00
1659421740.0,17.30
1659421860.0,144.00
1659421902.0,304.00
1659422148.0,128.00
1659422286.0,304.00
1659422298.0,304.00
1659422502.0,304.00
1659422544.0,144.00
1659422964.0,144.00
1659423102.0,304.00
1659423498.0,320.00
1659423504.0,95.20
1659423510.0,26.50
1659423588.0,720.00
1659423702.0,304.00
1659423720.0,416.00
1659424038.0,144.00
1659424110.0,320.00
1659424278.0,16.20
1659424302.0,304.00
1659424902.0,304.00
1659424974.0,672.00
1659425130.0,17.90
1659425142.0,1.62
1659425148.0,416.00
1659425160.0,208.00
1659425310.0,1.29
1659425502.0,304.00
1659425766.0,36.70
1659425844.0,288.00
1659425892.0,3.10
1659425904.0,144.00
1659425910.0,796.00
1659425970.0,144.00
1659426090.0,144.00
1659426102.0,304.00
1659426150.0,144.00
1659426204.0,288.00
1659426318.0,144.00
1659426384.0,144.00
1659426444.0,288.00
1659426510.0,160.00
1659426570.0,144.00
1659426618.0,144.00
1659426648.0,144.00
1659426684.0,288.00
1659426702.0,304.00
