time,download
1659352692.0,600.00
1659352728.0,297.00
1659352824.0,416.00
1659352842.0,288.00
1659352902.0,600.00
1659352974.0,416.00
1659353004.0,296.00
1659353034.0,416.00
1659353088.0,30.90
1659353148.0,416.00
1659353160.0,336.00
1659353166.0,352.00
1659353202.0,924.00
1659353208.0,320.00
1659353220.0,344.00
1659353334.0,416.00
1659353352.0,128.00
1659353364.0,420.00
1659353376.0,2.80
1659353448.0,144.00
1659353478.0,30.20
1659353496.0,816.00
1659353544.0,296.00
1659353556.0,144.00
1659353574.0,484.00
1659353616.0,144.00
1659353634.0,300.00
1659353676.0,144.00
1659353694.0,484.00
1659353700.0,128.00
1659353724.0,480.00
1659353736.0,144.00
1659353784.0,288.00
1659353790.0,336.00
1659353802.0,144.00
1659353856.0,144.00
1659353928.0,416.00
1659353976.0,144.00
1659353988.0,144.00
1659354036.0,144.00
1659354042.0,304.00
1659354048.0,304.00
1659354054.0,336.00
1659354060.0,336.00
1659354084.0,416.00
1659354096.0,144.00
1659354102.0,304.00
1659354108.0,144.00
1659354156.0,440.00
1659354168.0,144.00
1659354228.0,144.00
1659354276.0,564.00
1659354288.0,144.00
1659354336.0,1.45
1659354342.0,672.00
1659354348.0,816.00
1659354354.0,336.00
1659354360.0,1.64
1659354366.0,1.20
1659354378.0,336.00
1659354384.0,336.00
1659354390.0,336.00
1659354402.0,144.00
1659354408.0,480.00
1659354420.0,336.00
1659354468.0,144.00
1659354486.0,300.00
1659354528.0,144.00
1659354588.0,144.00
1659354606.0,420.00
1659354618.0,144.00
1659354636.0,1.64
1659354642.0,336.00
1659354648.0,816.00
1659354654.0,336.00
1659354660.0,336.00
1659354666.0,1.64
1659354672.0,336.00
1659354678.0,0.98
1659354690.0,336.00
1659354696.0,820.00
1659354708.0,336.00
1659354714.0,144.00
1659354726.0,288.00
1659354756.0,420.00
1659354798.0,144.00
1659354822.0,144.00
1659354858.0,144.00
1659354882.0,144.00
1659354918.0,288.00
1659354924.0,144.00
1659354930.0,190.00
1659354936.0,1.64
1659354948.0,1.12
1659354954.0,336.00
1659354960.0,336.00
1659354966.0,0.98
1659354972.0,288.00
1659354978.0,144.00
1659354984.0,336.00
1659354990.0,832.00
1659354996.0,544.00
1659355008.0,144.00
1659355020.0,544.00
1659355032.0,336.00
1659355038.0,57.40
1659355044.0,144.00
1659355068.0,144.00
1659355104.0,208.00
1659355110.0,144.00
1659355128.0,144.00
1659355158.0,480.00
1659355176.0,484.00
1659355218.0,432.00
1659355224.0,144.00
1659355230.0,672.00
1659355236.0,1.31
1659355248.0,336.00
1659355266.0,280.00
1659355272.0,480.00
1659355278.0,480.00
1659355296.0,1.06
1659355308.0,672.00
1659355314.0,1.31
1659355320.0,336.00
1659355326.0,336.00
1659355338.0,144.00
1659355350.0,144.00
1659355356.0,336.00
1659355398.0,144.00
1659355416.0,420.00
1659355458.0,144.00
1659355518.0,288.00
1659355524.0,460.00
1659355536.0,796.00
1659355554.0,460.00
1659355566.0,144.00
1659355578.0,144.00
1659355584.0,144.00
1659355608.0,1.59
1659355614.0,304.00
1659355638.0,2.75
1659355698.0,896.00
1659355728.0,336.00
1659355758.0,624.00
1659355788.0,416.00
1659355800.0,0.98
1659355818.0,288.00
1659355836.0,144.00
1659355878.0,144.00
1659355902.0,144.00
1659355908.0,19.60
1659355938.0,480.00
1659355944.0,144.00
1659355956.0,336.00
1659355998.0,600.00
1659356016.0,144.00
1659356076.0,144.00
1659356094.0,336.00
1659356154.0,336.00
1659356184.0,144.00
1659356202.0,8.68
1659356238.0,420.00
1659356256.0,144.00
1659356268.0,480.00
1659356280.0,296.00
1659356298.0,420.00
1659356316.0,144.00
1659356358.0,296.00
1659356376.0,144.00
1659356424.0,924.00
1659356436.0,1.96
1659356448.0,344.00
1659356490.0,600.00
1659356496.0,144.00
1659356538.0,416.00
1659356556.0,144.00
1659356580.0,416.00
1659356616.0,144.00
1659356676.0,144.00
1659356754.0,144.00
1659356766.0,144.00
1659356772.0,336.00
1659356796.0,144.00
1659356802.0,336.00
1659356826.0,208.00
1659356838.0,208.00
1659356850.0,288.00
1659356910.0,480.00
1659356916.0,144.00
1659356940.0,296.00
